cod_prod,data_inicio,data_fim,preco
629300579933,2014-03-23,2016-10-12,18.99
629300579933,2016-10-13,2019-05-05,18.99
629300579933,2019-05-06,2021-11-25,19.99
629300579933,2021-11-26,2024-06-13,20.99
518877266011,2000-03-05,2001-02-02,20.99
518877266011,2001-02-03,2002-01-03,21.99
518877266011,2002-01-04,2002-12-04,22.99
518877266011,2002-12-05,2003-11-04,22.99
518877266011,2003-11-05,2004-10-04,22.99
518877266011,2004-10-05,2005-09-04,23.99
518877266011,2005-09-05,2006-08-05,25.99
518877266011,2006-08-06,2007-07-06,25.99
518877266011,2007-07-07,2008-06-03,26.99
298360593984,2009-02-01,2010-08-17,43.99
298360593984,2010-08-18,2012-03-02,43.99
298360593984,2012-03-03,2013-09-16,45.99
298360593984,2013-09-17,2015-04-02,44.99
298360593984,2015-04-03,2016-10-16,47.99
298360593984,2016-10-17,2018-05-02,49.99
298360593984,2018-05-03,2019-11-14,49.99
685026091562,2024-05-04,2024-05-08,41.99
685026091562,2024-05-09,2024-05-13,42.99
685026091562,2024-05-14,2024-05-18,43.99
685026091562,2024-05-19,2024-05-23,44.99
685026091562,2024-05-24,2024-05-28,44.99
685026091562,2024-05-29,2024-06-02,46.99
685026091562,2024-06-03,2024-06-07,46.99
685026091562,2024-06-08,2024-06-12,46.99
685026091562,2024-06-13,2024-06-13,47.99
84964814712,2008-02-11,2008-10-09,15.99
84964814712,2008-10-10,2009-06-08,16.99
84964814712,2009-06-09,2010-02-05,16.99
84964814712,2010-02-06,2010-10-05,17.99
84964814712,2010-10-06,2011-06-04,18.99
84964814712,2011-06-05,2012-01-29,19.99
151715339364,2002-11-29,2004-03-31,11.99
151715339364,2004-04-01,2005-08-02,12.99
151715339364,2005-08-03,2006-12-04,13.99
151715339364,2006-12-05,2008-04-06,14.99
151715339364,2008-04-07,2009-08-08,15.99
151715339364,2009-08-09,2010-12-10,15.99
151715339364,2010-12-11,2012-04-12,16.99
151715339364,2012-04-13,2013-08-14,16.99
151715339364,2013-08-15,2014-12-16,16.99
151715339364,2014-12-17,2016-04-18,17.99
151715339364,2016-04-19,2017-08-20,18.99
151715339364,2017-08-21,2018-12-22,18.99
151715339364,2018-12-23,2020-04-14,18.99
599019471098,2001-04-21,2002-10-03,17.99
599019471098,2002-10-04,2004-03-17,18.99
599019471098,2004-03-18,2005-08-30,18.99
599019471098,2005-08-31,2007-02-12,19.99
599019471098,2007-02-13,2008-07-27,20.99
599019471098,2008-07-28,2010-01-09,21.99
599019471098,2010-01-10,2011-06-24,21.99
599019471098,2011-06-25,2012-12-04,21.99
318718090108,2004-06-15,2006-01-09,26.99
318718090108,2006-01-10,2007-08-06,27.99
318718090108,2007-08-07,2009-03-02,27.99
318718090108,2009-03-03,2010-09-27,28.99
318718090108,2010-09-28,2012-04-23,29.99
318718090108,2012-04-24,2013-11-18,30.99
318718090108,2013-11-19,2015-06-15,31.99
318718090108,2015-06-16,2017-01-09,33.99
318718090108,2017-01-10,2018-08-06,34.99
318718090108,2018-08-07,2020-03-02,35.99
318718090108,2020-03-03,2021-09-21,35.99
853514986687,2004-12-29,2006-04-11,100.99
853514986687,2006-04-12,2007-07-24,101.99
853514986687,2007-07-25,2008-11-04,103.99
853514986687,2008-11-05,2010-02-16,107.99
853514986687,2010-02-17,2011-05-31,105.99
853514986687,2011-06-01,2012-09-11,105.99
853514986687,2012-09-12,2013-12-24,104.99
853514986687,2013-12-25,2015-04-07,106.99
853514986687,2015-04-08,2016-07-19,107.99
853514986687,2016-07-20,2017-10-29,112.99
230026748062,2011-06-22,2012-06-20,69.99
230026748062,2012-06-21,2013-06-20,69.99
230026748062,2013-06-21,2014-06-20,70.99
230026748062,2014-06-21,2015-06-20,71.99
230026748062,2015-06-21,2016-06-19,71.99
230026748062,2016-06-20,2017-06-19,70.99
230026748062,2017-06-20,2018-06-19,71.99
230026748062,2018-06-20,2019-06-19,75.99
230026748062,2019-06-20,2020-06-13,76.99
259669180633,2007-10-11,2009-01-14,52.99
259669180633,2009-01-15,2010-04-21,55.99
259669180633,2010-04-22,2011-07-27,56.99
259669180633,2011-07-28,2012-10-31,58.99
259669180633,2012-11-01,2014-02-05,58.99
259669180633,2014-02-06,2015-05-13,58.99
259669180633,2015-05-14,2016-08-17,61.99
259669180633,2016-08-18,2017-11-22,60.99
259669180633,2017-11-23,2019-02-27,60.99
259669180633,2019-02-28,2020-05-26,62.99
648095106377,2000-03-05,2001-11-28,96.99
648095106377,2001-11-29,2003-08-24,99.99
648095106377,2003-08-25,2005-05-19,101.99
648095106377,2005-05-20,2007-02-12,99.99
648095106377,2007-02-13,2008-11-07,98.99
648095106377,2008-11-08,2010-08-03,98.99
648095106377,2010-08-04,2012-04-28,96.99
648095106377,2012-04-29,2014-01-22,101.99
648095106377,2014-01-23,2015-10-18,99.99
648095106377,2015-10-19,2017-07-13,98.99
648095106377,2017-07-14,2019-04-08,99.99
648095106377,2019-04-09,2021-01-01,104.99
648095106377,2021-01-02,2022-09-27,108.99
648095106377,2022-09-28,2024-06-13,106.99
209620534593,2005-04-22,2006-09-03,72.99
209620534593,2006-09-04,2008-01-16,72.99
209620534593,2008-01-17,2009-05-30,72.99
209620534593,2009-05-31,2010-10-12,74.99
209620534593,2010-10-13,2012-02-24,75.99
209620534593,2012-02-25,2013-07-08,78.99
209620534593,2013-07-09,2014-11-20,79.99
209620534593,2014-11-21,2016-04-03,79.99
209620534593,2016-04-04,2017-08-16,80.99
209620534593,2017-08-17,2018-12-29,83.99
209620534593,2018-12-30,2020-05-12,86.99
209620534593,2020-05-13,2021-09-24,88.99
209620534593,2021-09-25,2023-02-06,92.99
209620534593,2023-02-07,2024-06-13,94.99
650659963524,2024-02-15,2024-02-24,21.99
650659963524,2024-02-25,2024-03-05,22.99
650659963524,2024-03-06,2024-03-15,22.99
650659963524,2024-03-16,2024-03-25,23.99
650659963524,2024-03-26,2024-04-04,23.99
650659963524,2024-04-05,2024-04-14,24.99
650659963524,2024-04-15,2024-04-24,25.99
650659963524,2024-04-25,2024-05-04,25.99
650659963524,2024-05-05,2024-05-14,26.99
650659963524,2024-05-15,2024-05-24,26.99
650659963524,2024-05-25,2024-06-03,27.99
650659963524,2024-06-04,2024-06-13,27.99
650659963524,2024-06-14,2024-06-13,28.99
116730902764,2009-08-05,2010-04-24,96.99
116730902764,2010-04-25,2011-01-12,95.99
116730902764,2011-01-13,2011-10-02,98.99
116730902764,2011-10-03,2012-06-21,102.99
116730902764,2012-06-22,2013-03-07,104.99
187739820281,2006-03-04,2008-08-23,32.99
187739820281,2008-08-24,2011-02-13,34.99
187739820281,2011-02-14,2013-08-05,34.99
187739820281,2013-08-06,2016-01-26,34.99
187739820281,2016-01-27,2018-07-18,34.99
187739820281,2018-07-19,2021-01-07,36.99
197262618965,2014-02-20,2015-01-28,41.99
197262618965,2015-01-29,2016-01-06,41.99
197262618965,2016-01-07,2016-12-14,41.99
197262618965,2016-12-15,2017-11-22,43.99
197262618965,2017-11-23,2018-10-31,44.99
197262618965,2018-11-01,2019-10-09,45.99
197262618965,2019-10-10,2020-09-16,46.99
197262618965,2020-09-17,2021-08-25,46.99
197262618965,2021-08-26,2022-08-03,46.99
197262618965,2022-08-04,2023-07-12,47.99
197262618965,2023-07-13,2024-06-13,48.99
901710590549,2004-08-27,2005-03-18,87.99
901710590549,2005-03-19,2005-10-08,91.99
901710590549,2005-10-09,2006-04-30,95.99
901710590549,2006-05-01,2006-11-20,97.99
901710590549,2006-11-21,2007-06-12,100.99
901710590549,2007-06-13,2008-01-02,105.99
901710590549,2008-01-03,2008-07-24,106.99
901710590549,2008-07-25,2009-02-13,108.99
901710590549,2009-02-14,2009-09-05,114.99
901710590549,2009-09-06,2010-03-28,113.99
901710590549,2010-03-29,2010-10-18,115.99
901710590549,2010-10-19,2011-05-10,115.99
901710590549,2011-05-11,2011-11-30,115.99
901710590549,2011-12-01,2012-06-10,119.99
627366709318,2017-03-22,2018-02-15,91.99
627366709318,2018-02-16,2019-01-12,94.99
627366709318,2019-01-13,2019-12-09,95.99
627366709318,2019-12-10,2020-11-04,95.99
627366709318,2020-11-05,2021-10-01,100.99
627366709318,2021-10-02,2022-08-28,98.99
627366709318,2022-08-29,2023-07-25,97.99
627366709318,2023-07-26,2024-06-13,98.99
474326478575,2000-03-05,2002-01-16,78.99
474326478575,2002-01-17,2003-11-30,81.99
474326478575,2003-12-01,2005-10-13,83.99
474326478575,2005-10-14,2007-08-27,86.99
474326478575,2007-08-28,2009-07-10,87.99
474326478575,2009-07-11,2011-05-24,88.99
474326478575,2011-05-25,2013-04-06,88.99
474326478575,2013-04-07,2015-02-18,92.99
474326478575,2015-02-19,2017-01-01,93.99
474326478575,2017-01-02,2018-11-15,93.99
474326478575,2018-11-16,2020-09-28,97.99
474326478575,2020-09-29,2022-08-12,102.99
474326478575,2022-08-13,2024-06-13,106.99
981528925474,2008-06-14,2009-05-18,50.99
981528925474,2009-05-19,2010-04-22,53.99
981528925474,2010-04-23,2011-03-27,54.99
981528925474,2011-03-28,2012-02-29,57.99
981528925474,2012-03-01,2013-02-02,60.99
981528925474,2013-02-03,2014-01-07,61.99
981528925474,2014-01-08,2014-12-11,61.99
625391302528,2006-12-30,2007-10-18,67.99
625391302528,2007-10-19,2008-08-06,67.99
625391302528,2008-08-07,2009-05-26,68.99
625391302528,2009-05-27,2010-03-15,70.99
625391302528,2010-03-16,2011-01-02,71.99
625391302528,2011-01-03,2011-10-22,74.99
668532089360,2000-03-05,2000-08-27,69.99
668532089360,2000-08-28,2001-02-19,68.99
668532089360,2001-02-20,2001-08-14,69.99
668532089360,2001-08-15,2002-02-06,71.99
668532089360,2002-02-07,2002-08-01,74.99
668532089360,2002-08-02,2003-01-24,77.99
668532089360,2003-01-25,2003-07-19,79.99
668532089360,2003-07-20,2004-01-11,81.99
668532089360,2004-01-12,2004-07-05,82.99
668532089360,2004-07-06,2004-12-28,86.99
668532089360,2004-12-29,2005-06-22,88.99
668532089360,2005-06-23,2005-12-15,92.99
668532089360,2005-12-16,2006-06-09,91.99
668532089360,2006-06-10,2006-11-30,93.99
453854638958,2000-03-05,2002-05-05,81.99
453854638958,2002-05-06,2004-07-05,82.99
453854638958,2004-07-06,2006-09-05,80.99
453854638958,2006-09-06,2008-11-05,84.99
453854638958,2008-11-06,2011-01-06,84.99
453854638958,2011-01-07,2013-03-08,87.99
453854638958,2013-03-09,2015-05-09,87.99
453854638958,2015-05-10,2017-07-09,92.99
453854638958,2017-07-10,2019-09-09,91.99
453854638958,2019-09-10,2021-11-09,96.99
453854638958,2021-11-10,2024-01-08,101.99
36548787998,2018-01-30,2018-09-18,73.99
36548787998,2018-09-19,2019-05-08,76.99
36548787998,2019-05-09,2019-12-26,79.99
36548787998,2019-12-27,2020-08-14,83.99
36548787998,2020-08-15,2021-04-03,85.99
36548787998,2021-04-04,2021-11-21,86.99
36548787998,2021-11-22,2022-07-11,85.99
36548787998,2022-07-12,2023-02-28,83.99
36548787998,2023-03-01,2023-10-16,83.99
885146515683,2005-06-24,2006-11-06,69.99
885146515683,2006-11-07,2008-03-21,71.99
885146515683,2008-03-22,2009-08-04,71.99
885146515683,2009-08-05,2010-12-18,71.99
885146515683,2010-12-19,2012-05-02,71.99
885146515683,2012-05-03,2013-09-15,72.99
885146515683,2013-09-16,2015-01-29,71.99
885146515683,2015-01-30,2016-06-13,74.99
885146515683,2016-06-14,2017-10-27,76.99
885146515683,2017-10-28,2019-03-06,80.99
444143373544,2000-03-05,2001-10-07,117.99
444143373544,2001-10-08,2003-05-12,115.99
444143373544,2003-05-13,2004-12-14,114.99
444143373544,2004-12-15,2006-07-19,119.99
444143373544,2006-07-20,2008-02-21,119.99
444143373544,2008-02-22,2009-09-25,124.99
444143373544,2009-09-26,2011-04-30,122.99
444143373544,2011-05-01,2012-12-02,122.99
444143373544,2012-12-03,2014-07-07,125.99
444143373544,2014-07-08,2016-02-09,131.99
444143373544,2016-02-10,2017-09-13,134.99
444143373544,2017-09-14,2019-04-09,138.99
122060583467,2000-03-05,2004-03-21,93.99
122060583467,2004-03-22,2008-04-07,98.99
122060583467,2008-04-08,2012-04-24,97.99
122060583467,2012-04-25,2016-05-11,96.99
122060583467,2016-05-12,2020-05-28,99.99
122060583467,2020-05-29,2024-06-13,102.99
219218359743,2000-03-05,2005-01-11,21.99
219218359743,2005-01-12,2009-11-20,22.99
219218359743,2009-11-21,2014-09-29,23.99
219218359743,2014-09-30,2019-08-08,23.99
219218359743,2019-08-09,2024-06-13,25.99
78173133504,2000-03-05,2001-11-28,52.99
78173133504,2001-11-29,2003-08-24,52.99
78173133504,2003-08-25,2005-05-19,53.99
78173133504,2005-05-20,2007-02-12,55.99
78173133504,2007-02-13,2008-11-07,58.99
78173133504,2008-11-08,2010-08-03,58.99
78173133504,2010-08-04,2012-04-28,59.99
78173133504,2012-04-29,2014-01-22,62.99
78173133504,2014-01-23,2015-10-18,65.99
78173133504,2015-10-19,2017-07-13,67.99
78173133504,2017-07-14,2019-04-08,69.99
78173133504,2019-04-09,2021-01-01,72.99
78173133504,2021-01-02,2022-09-27,74.99
78173133504,2022-09-28,2024-06-13,75.99
727626034003,2004-03-28,2004-09-13,73.99
727626034003,2004-09-14,2005-03-02,77.99
727626034003,2005-03-03,2005-08-19,78.99
727626034003,2005-08-20,2006-02-05,78.99
727626034003,2006-02-06,2006-07-25,79.99
727626034003,2006-07-26,2007-01-11,83.99
727626034003,2007-01-12,2007-06-30,85.99
727626034003,2007-07-01,2007-12-12,86.99
666250843370,2021-02-06,2021-05-28,64.99
666250843370,2021-05-29,2021-09-17,67.99
666250843370,2021-09-18,2022-01-07,68.99
666250843370,2022-01-08,2022-04-29,70.99
666250843370,2022-04-30,2022-08-19,72.99
666250843370,2022-08-20,2022-12-09,74.99
666250843370,2022-12-10,2023-03-31,73.99
666250843370,2023-04-01,2023-07-21,75.99
666250843370,2023-07-22,2023-11-10,78.99
666250843370,2023-11-11,2024-03-01,82.99
666250843370,2024-03-02,2024-06-13,86.99
10115553490,2001-10-06,2005-02-27,41.99
10115553490,2005-02-28,2008-07-22,43.99
10115553490,2008-07-23,2011-12-15,45.99
10115553490,2011-12-16,2015-05-09,47.99
10115553490,2015-05-10,2018-10-01,47.99
10115553490,2018-10-02,2022-02-20,48.99
880204392084,2003-12-28,2005-03-16,80.99
880204392084,2005-03-17,2006-06-04,79.99
880204392084,2006-06-05,2007-08-23,83.99
880204392084,2007-08-24,2008-11-10,82.99
880204392084,2008-11-11,2010-01-29,86.99
880204392084,2010-01-30,2011-04-19,87.99
880204392084,2011-04-20,2012-07-07,86.99
880204392084,2012-07-08,2013-09-25,90.99
880204392084,2013-09-26,2014-12-14,94.99
880204392084,2014-12-15,2016-03-03,92.99
880204392084,2016-03-04,2017-05-22,91.99
880204392084,2017-05-23,2018-08-02,93.99
992711153987,2015-11-30,2016-07-30,29.99
992711153987,2016-07-31,2017-03-31,30.99
992711153987,2017-04-01,2017-11-30,32.99
992711153987,2017-12-01,2018-08-01,34.99
992711153987,2018-08-02,2019-04-02,34.99
992711153987,2019-04-03,2019-12-02,35.99
992711153987,2019-12-03,2020-08-02,36.99
992711153987,2020-08-03,2021-03-31,38.99
766076721170,2014-06-09,2015-01-02,137.99
766076721170,2015-01-03,2015-07-29,141.99
766076721170,2015-07-30,2016-02-22,147.99
766076721170,2016-02-23,2016-09-17,144.99
766076721170,2016-09-18,2017-04-13,147.99
766076721170,2017-04-14,2017-11-07,151.99
766076721170,2017-11-08,2018-06-03,152.99
766076721170,2018-06-04,2018-12-28,156.99
414194766756,2018-02-12,2018-10-27,86.99
414194766756,2018-10-28,2019-07-12,90.99
414194766756,2019-07-13,2020-03-26,93.99
414194766756,2020-03-27,2020-12-09,94.99
414194766756,2020-12-10,2021-08-24,98.99
414194766756,2021-08-25,2022-05-09,103.99
414194766756,2022-05-10,2023-01-22,104.99
414194766756,2023-01-23,2023-10-07,108.99
414194766756,2023-10-08,2024-06-13,111.99
559676552646,2017-11-08,2018-04-28,126.99
559676552646,2018-04-29,2018-10-17,127.99
559676552646,2018-10-18,2019-04-07,129.99
559676552646,2019-04-08,2019-09-26,132.99
559676552646,2019-09-27,2020-03-16,130.99
559676552646,2020-03-17,2020-09-04,130.99
559676552646,2020-09-05,2021-02-23,128.99
559676552646,2021-02-24,2021-08-09,130.99
62478667987,2001-10-10,2002-07-09,110.99
62478667987,2002-07-10,2003-04-08,111.99
62478667987,2003-04-09,2004-01-06,117.99
62478667987,2004-01-07,2004-10-05,117.99
62478667987,2004-10-06,2005-07-05,122.99
62478667987,2005-07-06,2006-04-04,127.99
62478667987,2006-04-05,2007-01-02,125.99
62478667987,2007-01-03,2007-10-02,124.99
62478667987,2007-10-03,2008-06-27,125.99
830308604118,2012-02-19,2013-04-02,100.99
830308604118,2013-04-03,2014-05-16,99.99
830308604118,2014-05-17,2015-06-29,103.99
830308604118,2015-06-30,2016-08-11,103.99
830308604118,2016-08-12,2017-09-24,106.99
830308604118,2017-09-25,2018-11-07,107.99
830308604118,2018-11-08,2019-12-21,110.99
830308604118,2019-12-22,2021-02-02,116.99
830308604118,2021-02-03,2022-03-18,114.99
830308604118,2022-03-19,2023-05-01,116.99
830308604118,2023-05-02,2024-06-13,116.99
866090185962,2023-07-18,2023-09-22,28.99
866090185962,2023-09-23,2023-11-28,28.99
866090185962,2023-11-29,2024-02-03,29.99
866090185962,2024-02-04,2024-04-10,30.99
866090185962,2024-04-11,2024-06-13,31.99
204797076525,2019-04-19,2019-10-24,112.99
204797076525,2019-10-25,2020-04-30,112.99
204797076525,2020-05-01,2020-11-05,116.99
204797076525,2020-11-06,2021-05-13,114.99
204797076525,2021-05-14,2021-11-18,117.99
204797076525,2021-11-19,2022-05-26,116.99
204797076525,2022-05-27,2022-12-01,122.99
204797076525,2022-12-02,2023-06-08,127.99
204797076525,2023-06-09,2023-12-14,130.99
204797076525,2023-12-15,2024-06-13,134.99
566282962059,2000-03-05,2002-08-22,135.99
566282962059,2002-08-23,2005-02-08,134.99
566282962059,2005-02-09,2007-07-29,134.99
566282962059,2007-07-30,2010-01-15,134.99
566282962059,2010-01-16,2012-07-04,137.99
566282962059,2012-07-05,2014-12-22,143.99
566282962059,2014-12-23,2017-06-10,146.99
566282962059,2017-06-11,2019-11-28,143.99
566282962059,2019-11-29,2022-05-15,151.99
297715706826,2021-03-23,2021-07-18,158.99
297715706826,2021-07-19,2021-11-13,160.99
297715706826,2021-11-14,2022-03-11,157.99
297715706826,2022-03-12,2022-07-07,161.99
297715706826,2022-07-08,2022-11-02,162.99
297715706826,2022-11-03,2023-02-28,159.99
297715706826,2023-03-01,2023-06-26,161.99
297715706826,2023-06-27,2023-10-22,164.99
297715706826,2023-10-23,2024-02-17,169.99
297715706826,2024-02-18,2024-06-13,178.99
678481498823,2004-06-08,2005-01-14,201.99
678481498823,2005-01-15,2005-08-23,201.99
678481498823,2005-08-24,2006-04-01,209.99
678481498823,2006-04-02,2006-11-08,213.99
678481498823,2006-11-09,2007-06-17,214.99
678481498823,2007-06-18,2008-01-24,216.99
678481498823,2008-01-25,2008-09-01,225.99
678481498823,2008-09-02,2009-04-10,236.99
678481498823,2009-04-11,2009-11-17,236.99
678481498823,2009-11-18,2010-06-26,233.99
678481498823,2010-06-27,2011-01-27,245.99
787780948394,2005-04-01,2006-05-20,109.99
787780948394,2006-05-21,2007-07-09,109.99
787780948394,2007-07-10,2008-08-27,114.99
787780948394,2008-08-28,2009-10-16,119.99
787780948394,2009-10-17,2010-12-05,122.99
787780948394,2010-12-06,2012-01-24,122.99
787780948394,2012-01-25,2013-03-14,126.99
787780948394,2013-03-15,2014-04-27,124.99
496102268811,2000-03-05,2001-11-28,195.99
496102268811,2001-11-29,2003-08-24,198.99
496102268811,2003-08-25,2005-05-19,199.99
496102268811,2005-05-20,2007-02-12,207.99
496102268811,2007-02-13,2008-11-07,203.99
496102268811,2008-11-08,2010-08-03,199.99
496102268811,2010-08-04,2012-04-28,208.99
496102268811,2012-04-29,2014-01-22,207.99
496102268811,2014-01-23,2015-10-18,216.99
496102268811,2015-10-19,2017-07-13,215.99
496102268811,2017-07-14,2019-04-08,215.99
496102268811,2019-04-09,2021-01-01,218.99
496102268811,2021-01-02,2022-09-27,229.99
496102268811,2022-09-28,2024-06-13,226.99
68025902358,2017-01-31,2017-05-20,39.99
68025902358,2017-05-21,2017-09-07,40.99
68025902358,2017-09-08,2017-12-26,42.99
68025902358,2017-12-27,2018-04-15,44.99
68025902358,2018-04-16,2018-08-03,45.99
68025902358,2018-08-04,2018-11-21,46.99
68025902358,2018-11-22,2019-03-11,47.99
68025902358,2019-03-12,2019-06-29,48.99
68025902358,2019-06-30,2019-10-17,49.99
68025902358,2019-10-18,2020-02-04,49.99
68025902358,2020-02-05,2020-05-24,50.99
68025902358,2020-05-25,2020-09-11,52.99
68025902358,2020-09-12,2020-12-30,52.99
68025902358,2020-12-31,2021-04-09,53.99
669865728414,2017-05-11,2018-10-11,200.99
669865728414,2018-10-12,2020-03-13,199.99
669865728414,2020-03-14,2021-08-14,203.99
669865728414,2021-08-15,2023-01-15,203.99
669865728414,2023-01-16,2024-06-13,205.99
949020751601,2000-03-05,2001-11-11,241.99
949020751601,2001-11-12,2003-07-21,238.99
949020751601,2003-07-22,2005-03-29,239.99
949020751601,2005-03-30,2006-12-06,251.99
949020751601,2006-12-07,2008-08-14,258.99
949020751601,2008-08-15,2010-04-23,257.99
949020751601,2010-04-24,2011-12-31,259.99
949020751601,2012-01-01,2013-09-08,265.99
949020751601,2013-09-09,2015-05-18,272.99
949020751601,2015-05-19,2017-01-24,273.99
949020751601,2017-01-25,2018-09-28,268.99
632451824333,2015-11-26,2016-09-04,30.99
632451824333,2016-09-05,2017-06-15,32.99
632451824333,2017-06-16,2018-03-26,33.99
632451824333,2018-03-27,2019-01-04,33.99
632451824333,2019-01-05,2019-10-15,34.99
632451824333,2019-10-16,2020-07-25,35.99
632451824333,2020-07-26,2021-05-05,37.99
632451824333,2021-05-06,2022-02-13,38.99
632451824333,2022-02-14,2022-11-24,39.99
632451824333,2022-11-25,2023-09-04,40.99
632451824333,2023-09-05,2024-06-13,42.99
458940039046,2000-03-05,2002-03-22,28.99
458940039046,2002-03-23,2004-04-08,29.99
458940039046,2004-04-09,2006-04-26,30.99
458940039046,2006-04-27,2008-05-13,30.99
